age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity,weekend_overuse,DEI,DEI_Category
28,0,3.78,4.18,0.74,1.27,5.96,83,16,4.93,Low,No,Severe,1,1.15,2.04,21.95767195767196,1.15,35.86774891774891,Moderate
27,2,8.24,3.65,1.05,2.48,5.56,190,45,9.9,Low,No,Severe,1,1.66,2.4400000000000004,23.058252427184467,1.6600000000000001,55.90381673881674,Moderate
21,2,8.75,5.67,1.47,1.71,8.81,142,54,10.39,High,No,Severe,1,1.6400000000000006,0.0,16.228571428571428,1.6400000000000006,54.096111111111114,Moderate
35,1,11.22,4.67,3.21,5.04,7.93,194,167,13.9,Low,No,Severe,1,2.68,0.07000000000000028,17.29055258467023,2.6799999999999997,68.06621212121212,High
21,1,3.56,3.51,2.02,3.65,5.17,103,148,5.16,High,Yes,Mild,0,1.6,2.83,28.93258426966292,1.6,41.48102453102453,Moderate
34,0,7.01,0.81,0.53,2.78,7.04,163,133,9.19,Medium,Yes,Moderate,1,2.18,0.96,23.25249643366619,2.1799999999999997,30.534249639249637,Low
18,0,9.71,3.68,0.18,2.39,4.79,35,32,12.68,Medium,Yes,Severe,1,2.969999999999999,3.21,3.604531410916581,2.969999999999999,69.22184704184704,High
23,2,9.92,4.71,3.91,4.05,6.39,248,112,11.54,Medium,No,Moderate,1,1.6199999999999992,1.6100000000000003,25.0,1.6199999999999992,69.50247474747475,High
35,2,4.2,5.23,0.47,5.96,6.27,52,72,6.79,Low,No,Severe,1,2.59,1.7300000000000004,12.38095238095238,2.59,45.587380952380954,Moderate
35,1,6.82,2.59,0.92,3.03,5.2,68,43,7.4,High,No,Mild,0,0.5800000000000001,2.8,9.97067448680352,0.5800000000000001,42.97555555555556,Moderate
24,1,3.61,3.77,1.79,4.2,8.42,82,26,5.12,Low,Yes,Moderate,0,1.5100000000000002,0.0,22.71468144044321,1.5100000000000002,25.750858585858587,Low
34,0,11.94,1.79,3.67,3.67,7.1,217,97,13.03,Low,Yes,Severe,1,1.09,0.9000000000000004,18.17420435510888,1.0899999999999999,57.30816017316016,Moderate
26,2,3.55,5.72,3.52,5.51,7.32,129,157,5.29,Medium,No,Severe,1,1.7400000000000002,0.6799999999999997,36.33802816901409,1.7400000000000002,43.5118759018759,Moderate
31,2,6.67,2.15,0.74,3.46,5.58,77,91,9.31,Low,No,Mild,0,2.640000000000001,2.42,11.544227886056971,2.6400000000000006,46.010793650793644,Moderate
31,1,11.71,3.57,0.54,1.84,5.42,185,35,14.52,Medium,Yes,Moderate,1,2.8099999999999987,2.58,15.798462852263022,2.8099999999999987,73.15962481962481,High
26,1,6.39,3.83,0.16,0.9,8.12,170,158,7.43,Low,No,Moderate,1,1.04,0.0,26.604068857589983,1.04,30.879696969696973,Low
24,0,11.43,5.79,0.47,6.0,6.66,82,169,13.69,Medium,Yes,Severe,1,2.26,1.3399999999999999,7.174103237095364,2.26,72.70093073593074,High
30,1,7.2,4.07,1.23,2.48,8.47,139,40,9.71,High,No,Severe,1,2.5100000000000007,0.0,19.305555555555557,2.5100000000000007,43.67560606060606,Moderate
29,1,5.82,0.75,3.46,4.58,4.57,161,164,7.77,Medium,No,Moderate,0,1.9499999999999995,3.4299999999999997,27.663230240549822,1.9499999999999993,46.1530303030303,Moderate
28,1,5.07,3.63,0.98,3.53,8.75,106,80,7.48,Medium,No,Mild,0,2.41,0.0,20.907297830374752,2.41,32.36727272727273,Low
29,0,4.52,4.46,1.95,5.54,6.94,184,30,6.33,Low,Yes,Moderate,1,1.8100000000000005,1.0599999999999996,40.70796460176992,1.8100000000000005,40.08325396825396,Moderate
22,1,10.58,1.77,2.83,0.55,6.78,115,30,12.62,High,No,Severe,1,2.039999999999999,1.2199999999999998,10.869565217391305,2.039999999999999,55.45693362193362,Moderate
18,1,7.79,2.76,0.07,4.47,6.91,93,19,9.55,High,No,Mild,0,1.760000000000001,1.0899999999999999,11.938382541720154,1.7600000000000007,40.34407647907647,Moderate
21,2,7.72,1.83,2.48,1.89,6.09,223,116,8.42,Medium,No,Mild,0,0.7000000000000002,1.9100000000000001,28.8860103626943,0.7000000000000002,42.31529581529582,Moderate
25,2,5.7,5.05,0.32,5.95,7.42,28,38,7.21,Medium,No,Moderate,1,1.5099999999999998,0.5800000000000001,4.912280701754386,1.5099999999999998,39.3361038961039,Moderate
18,2,9.33,0.95,3.38,4.05,5.99,239,39,12.07,Low,Yes,Moderate,1,2.74,2.01,25.616291532690248,2.74,55.5578354978355,Moderate
33,2,5.44,5.58,2.74,2.04,6.94,188,23,6.39,Medium,Yes,Moderate,1,0.9499999999999992,1.0599999999999996,34.55882352941176,0.9499999999999993,47.286940836940836,Moderate
22,2,9.77,4.42,1.59,0.92,5.23,81,160,12.36,Medium,No,Severe,1,2.59,2.7699999999999996,8.290685772773797,2.59,72.30953102453101,High
22,0,10.11,4.29,0.31,4.6,6.06,45,126,11.19,Low,No,Severe,1,1.08,1.9400000000000004,4.451038575667656,1.08,59.057987012987,Moderate
18,2,8.71,4.81,1.8,1.75,6.99,116,125,9.67,High,No,Moderate,1,0.9599999999999992,1.0099999999999998,13.318025258323765,0.9599999999999991,53.90789321789321,Moderate
27,1,10.18,4.42,0.33,1.35,7.7,182,54,12.53,Medium,No,Moderate,1,2.35,0.2999999999999998,17.87819253438114,2.3499999999999996,55.67968975468974,Moderate
18,1,11.49,2.95,3.05,1.06,4.89,130,129,13.38,High,No,Moderate,1,1.8900000000000008,3.1100000000000003,11.314186248912096,1.8900000000000006,75.10945887445888,High
20,2,6.19,1.01,2.39,2.28,6.23,94,120,7.66,Low,Yes,Mild,0,1.4699999999999998,1.7699999999999996,15.18578352180937,1.4699999999999998,34.69302308802308,Moderate
30,1,4.53,1.98,1.07,1.3,5.25,90,122,5.78,Low,No,Mild,0,1.25,2.75,19.86754966887417,1.25,34.066558441558435,Moderate
33,0,8.34,1.58,0.43,2.18,8.77,105,173,9.79,Medium,No,Severe,1,1.4499999999999993,0.0,12.589928057553957,1.4499999999999993,30.55075757575757,Low
22,0,5.7,3.82,2.78,3.13,5.3,121,96,6.93,High,No,Moderate,0,1.2299999999999995,2.7,21.2280701754386,1.2299999999999995,50.88948051948052,Moderate
30,2,5.52,4.82,1.46,5.63,5.4,159,61,7.72,High,Yes,Severe,1,2.2,2.5999999999999996,28.80434782608696,2.2,54.74350649350649,Moderate
24,2,6.95,2.1,2.77,5.0,8.08,124,142,7.8,Medium,Yes,Moderate,1,0.8499999999999996,0.0,17.841726618705035,0.8499999999999996,30.958838383838383,Low
22,0,9.44,4.84,0.3,5.95,6.66,122,151,11.21,High,No,Moderate,1,1.7700000000000014,1.3399999999999999,12.923728813559324,1.7700000000000014,58.258860028860035,Moderate
35,0,8.34,5.53,0.44,1.87,7.49,62,180,10.37,High,No,Severe,1,2.03,0.5099999999999998,7.434052757793765,2.0299999999999994,53.764588744588735,Moderate
21,0,3.09,1.92,2.04,3.35,7.11,167,71,4.7,Medium,No,Moderate,0,1.6100000000000003,0.8899999999999997,54.0453074433657,1.6100000000000003,21.43025974025974,Low
18,2,7.34,2.12,3.68,0.97,8.24,206,51,8.71,Medium,No,Mild,0,1.370000000000001,0.0,28.065395095367847,1.370000000000001,36.92141414141415,Moderate
33,2,6.13,1.04,2.89,2.99,4.8,31,44,6.69,Medium,Yes,Mild,0,0.5600000000000005,3.2,5.057096247960849,0.5600000000000005,40.377481962481966,Moderate
25,1,7.64,3.54,1.32,2.85,6.58,224,118,9.71,Low,No,Moderate,1,2.070000000000001,1.42,29.31937172774869,2.070000000000001,49.55691197691198,Moderate
24,0,7.05,2.86,0.02,1.68,5.75,200,31,8.99,High,Yes,Moderate,1,1.9400000000000004,2.25,28.368794326241137,1.9400000000000004,45.144415584415576,Moderate
24,0,7.12,1.94,3.45,3.4,7.38,172,114,9.15,High,Yes,Moderate,1,2.03,0.6200000000000001,24.157303370786515,2.0300000000000002,40.855533910533914,Moderate
32,1,8.56,4.98,2.82,2.14,7.27,41,49,9.84,Low,No,Moderate,1,1.2799999999999994,0.7300000000000004,4.789719626168224,1.2799999999999994,56.32728715728715,Moderate
29,0,9.24,3.31,1.67,1.26,6.23,67,139,11.33,High,Yes,Moderate,1,2.09,1.7699999999999996,7.251082251082251,2.09,57.68867965367966,Moderate
27,2,4.26,2.23,1.8,0.79,6.12,22,139,5.1,Medium,No,Mild,0,0.8399999999999999,1.88,5.164319248826291,0.8399999999999999,29.36649350649351,Low
33,1,6.74,5.12,1.95,0.95,4.64,214,71,7.97,Medium,Yes,Severe,1,1.2299999999999995,3.3600000000000003,31.75074183976261,1.2299999999999995,62.53944444444445,Moderate
32,2,8.09,4.75,1.98,3.31,7.08,88,154,10.65,Medium,Yes,Severe,1,2.5600000000000005,0.9199999999999999,10.877626699629172,2.5600000000000005,57.55976911976912,Moderate
24,1,11.91,1.06,3.32,4.63,5.84,28,130,13.07,Low,No,Moderate,1,1.16,2.16,2.3509655751469354,1.1600000000000001,60.47831168831168,Moderate
24,2,10.3,3.73,1.4,4.41,7.35,62,172,11.15,Low,Yes,Moderate,1,0.8499999999999996,0.6500000000000004,6.019417475728155,0.8499999999999996,51.68499278499279,Moderate
29,0,7.79,3.78,0.67,5.88,5.82,166,83,10.67,High,Yes,Mild,0,2.88,2.1799999999999997,21.309370988446727,2.88,57.189011544011535,Moderate
19,1,11.93,5.27,0.51,5.26,5.62,202,97,14.5,High,No,Severe,1,2.5700000000000003,2.38,16.93210393964795,2.5700000000000003,79.56459595959596,High
26,0,8.65,2.56,0.3,4.87,7.96,123,146,11.02,High,No,Severe,1,2.369999999999999,0.040000000000000036,14.21965317919075,2.369999999999999,39.79443001443001,Moderate
28,0,8.24,5.28,3.39,1.01,8.87,182,106,10.87,High,No,Moderate,1,2.629999999999999,0.0,22.0873786407767,2.629999999999999,59.1000505050505,Moderate
24,1,7.45,2.28,1.13,3.51,5.09,238,139,9.92,High,Yes,Mild,0,2.47,2.91,31.94630872483221,2.4699999999999998,52.73003607503607,Moderate
32,0,3.15,5.61,0.63,3.01,8.96,129,66,6.14,Low,No,Moderate,1,2.99,0.0,40.95238095238096,2.9899999999999998,35.34560606060605,Moderate
20,2,8.89,1.88,1.49,5.47,5.24,121,175,10.15,High,Yes,Severe,1,1.2599999999999998,2.76,13.610798650168729,1.2599999999999998,51.71471139971139,Moderate
20,0,9.33,0.51,1.91,1.23,5.52,194,128,9.85,High,No,Moderate,1,0.5199999999999996,2.4800000000000004,20.79314040728832,0.5199999999999996,43.68854978354978,Moderate
22,2,7.3,1.76,0.36,4.93,4.96,114,91,8.14,Low,Yes,Mild,0,0.8400000000000007,3.04,15.616438356164384,0.8400000000000007,42.08092352092352,Moderate
18,1,8.49,1.4,1.4,1.67,7.87,125,172,10.71,Low,Yes,Moderate,1,2.2200000000000006,0.1299999999999999,14.723203769140165,2.2200000000000006,36.56376623376623,Moderate
21,2,8.31,2.61,3.85,2.23,5.13,90,180,9.02,High,No,Moderate,1,0.7099999999999991,2.87,10.830324909747292,0.7099999999999991,57.105909090909094,Moderate
27,2,4.85,3.84,0.75,2.65,7.41,220,76,6.59,Low,Yes,Mild,0,1.7400000000000002,0.5899999999999999,45.36082474226804,1.7400000000000002,32.58269119769119,Low
20,1,7.75,5.88,3.95,5.64,5.09,240,160,9.3,High,Yes,Severe,1,1.5500000000000007,2.91,30.967741935483872,1.5500000000000007,73.6303391053391,High
18,2,8.29,0.58,0.86,5.57,8.77,121,144,9.51,High,No,Severe,1,1.2200000000000006,0.0,14.59589867310012,1.2200000000000006,25.96585858585858,Low
30,2,3.74,3.45,2.46,2.03,5.89,150,67,6.68,Low,No,Mild,0,2.9399999999999995,2.1100000000000003,40.10695187165775,2.9399999999999995,44.25401154401155,Moderate
20,2,5.79,2.91,3.81,1.81,5.6,131,44,7.42,High,Yes,Mild,0,1.63,2.4000000000000004,22.625215889464595,1.63,49.56383116883117,Moderate
23,0,4.07,4.39,2.81,1.4,8.79,153,147,6.53,High,No,Moderate,1,2.46,0.0,37.59213759213759,2.46,36.70792929292929,Moderate
22,0,9.75,5.3,2.93,1.15,8.55,105,124,10.93,Low,No,Moderate,1,1.1799999999999995,0.0,10.76923076923077,1.1799999999999997,58.113181818181815,Moderate
32,2,7.6,0.8,3.44,1.42,5.21,217,41,10.34,High,Yes,Mild,0,2.74,2.79,28.55263157894737,2.74,52.7553823953824,Moderate
34,0,3.02,5.22,0.05,0.75,6.14,58,60,5.85,Low,No,Moderate,1,2.83,1.8600000000000003,19.205298013245034,2.8299999999999996,41.60589466089466,Moderate
25,1,6.75,4.46,1.09,0.93,6.18,148,28,7.7,High,Yes,Severe,1,0.9500000000000002,1.8200000000000003,21.925925925925927,0.9500000000000002,47.50833333333333,Moderate
32,0,10.79,4.75,1.24,0.98,6.56,114,66,12.02,Medium,Yes,Severe,1,1.2300000000000004,1.4400000000000004,10.56533827618165,1.2300000000000004,63.86119769119768,Moderate
33,2,11.98,4.77,2.93,3.51,8.08,58,16,14.81,Low,Yes,Severe,1,2.83,0.0,4.841402337228715,2.83,70.97631313131313,High
18,1,11.56,0.51,2.63,5.17,7.77,46,67,13.38,Low,No,Severe,1,1.8200000000000005,0.23000000000000043,3.979238754325259,1.8200000000000003,46.50362914862916,Moderate
22,2,9.4,1.01,3.69,5.44,6.84,199,110,11.05,High,Yes,Moderate,1,1.6500000000000004,1.1600000000000001,21.170212765957444,1.6500000000000004,47.66064213564214,Moderate
22,0,8.73,2.67,2.37,0.84,7.48,53,75,9.96,Medium,No,Severe,1,1.2300000000000004,0.5199999999999996,6.0710194730813285,1.2300000000000004,43.963398268398265,Moderate
32,1,5.45,0.91,0.81,4.79,7.13,59,42,6.36,Medium,No,Mild,0,0.91,0.8700000000000001,10.825688073394495,0.9100000000000001,20.027842712842713,Low
35,0,6.22,4.74,1.81,3.05,8.34,43,55,8.74,Medium,Yes,Moderate,1,2.5200000000000005,0.0,6.913183279742766,2.5200000000000005,44.399949494949496,Moderate
22,1,3.82,1.87,1.42,3.32,7.55,86,59,4.4,Medium,No,Moderate,0,0.5800000000000005,0.4500000000000002,22.513089005235603,0.5800000000000005,15.857590187590187,Low
32,2,3.92,4.87,0.49,0.84,8.01,76,48,4.92,Medium,No,Moderate,1,1.0,0.0,19.387755102040817,1.0,26.66641414141414,Low
26,0,11.26,0.91,3.99,1.59,7.41,227,47,11.99,Medium,Yes,Moderate,1,0.7300000000000004,0.5899999999999999,20.159857904085257,0.7300000000000004,48.25228715728716,Moderate
19,0,4.51,3.66,3.29,2.67,4.63,194,124,5.44,Low,Yes,Mild,0,0.9300000000000006,3.37,43.01552106430155,0.9300000000000006,49.43800144300145,Moderate
32,1,10.95,0.69,2.48,1.85,5.83,125,155,12.65,Low,No,Severe,1,1.700000000000001,2.17,11.415525114155251,1.700000000000001,55.18030303030304,Moderate
31,2,4.8,5.37,2.1,3.97,8.11,223,19,7.77,High,No,Severe,1,2.97,0.0,46.458333333333336,2.9699999999999998,44.266363636363636,Moderate
33,2,6.1,3.61,1.29,1.99,4.62,172,71,6.67,Medium,Yes,Moderate,1,0.5700000000000003,3.38,28.19672131147541,0.5700000000000003,49.01120490620491,Moderate
29,2,9.9,6.0,3.9,1.05,7.46,88,151,12.44,High,Yes,Moderate,1,2.539999999999999,0.54,8.88888888888889,2.539999999999999,72.8290476190476,High
30,2,6.19,5.12,3.38,1.47,7.17,226,106,8.97,Low,No,Moderate,1,2.78,0.8300000000000001,36.51050080775444,2.7800000000000002,55.7184126984127,Moderate
24,2,10.53,4.96,3.88,3.48,5.29,29,38,11.17,High,Yes,Moderate,1,0.6400000000000006,2.71,2.7540360873694207,0.6400000000000006,75.3017748917749,High
33,2,3.01,5.55,0.81,1.22,7.73,225,97,3.66,Low,Yes,Moderate,1,0.6500000000000004,0.2699999999999996,74.75083056478405,0.6500000000000004,27.161291486291482,Low
29,2,11.65,2.55,3.77,2.68,4.95,97,97,12.49,Low,No,Severe,1,0.8399999999999999,3.05,8.32618025751073,0.8399999999999999,71.17064213564213,High
28,1,4.57,5.83,2.77,5.61,8.04,77,165,7.11,Medium,No,Severe,1,2.54,0.0,16.84901531728665,2.54,45.41782828282829,Moderate
23,0,9.56,5.72,3.79,2.65,8.97,165,23,10.52,Medium,Yes,Moderate,1,0.9599999999999992,0.0,17.259414225941423,0.9599999999999991,60.55338383838384,Moderate
22,0,5.98,0.93,1.39,2.26,7.36,42,178,8.3,Medium,No,Moderate,0,2.3200000000000003,0.6399999999999997,7.023411371237458,2.3200000000000003,27.955577200577203,Low
24,0,5.25,0.87,1.03,1.09,4.51,118,127,7.58,Low,No,Mild,0,2.33,3.49,22.476190476190474,2.33,40.26967532467532,Moderate
29,1,7.91,1.06,1.92,5.25,7.43,195,72,8.82,Low,Yes,Moderate,1,0.91,0.5700000000000003,24.652338811630848,0.9100000000000001,31.337041847041853,Low
28,2,5.35,1.08,1.37,5.38,5.22,39,155,8.2,Low,No,Mild,0,2.85,2.7800000000000002,7.289719626168225,2.8499999999999996,40.48596681096681,Moderate
18,0,6.88,4.09,2.43,2.89,4.74,104,67,9.82,Medium,No,Severe,1,2.9400000000000004,3.26,15.116279069767442,2.9400000000000004,65.87064213564214,Moderate
25,1,3.86,2.66,2.2,3.2,4.75,20,124,4.58,High,No,Moderate,0,0.7200000000000002,3.25,5.181347150259067,0.7200000000000002,38.11405483405484,Moderate
18,2,4.86,4.01,3.91,3.1,5.02,220,116,6.54,High,No,Moderate,1,1.6799999999999995,2.9800000000000004,45.26748971193416,1.6799999999999997,54.71145021645022,Moderate
35,2,6.49,2.54,1.53,1.53,4.7,132,134,7.65,Medium,Yes,Mild,0,1.16,3.3,20.338983050847457,1.1600000000000001,48.16709235209235,Moderate
21,2,3.77,2.39,2.17,5.84,7.15,161,30,6.37,High,No,Mild,0,2.6,0.8499999999999996,42.70557029177719,2.6,30.267496392496383,Low
25,0,7.29,0.93,3.61,4.43,6.76,250,147,9.79,High,Yes,Mild,0,2.499999999999999,1.2400000000000002,34.29355281207133,2.499999999999999,42.748593073593064,Moderate
23,0,11.54,1.42,0.85,1.56,4.69,40,126,12.54,High,Yes,Severe,1,1.0,3.3099999999999996,3.466204506065858,1.0,60.43221500721501,Moderate
20,0,3.78,3.56,2.21,5.21,6.84,243,18,6.25,High,No,Moderate,0,2.47,1.1600000000000001,64.28571428571429,2.47,36.97599567099567,Moderate
22,0,4.33,3.73,3.03,5.67,8.66,164,40,6.79,High,No,Mild,0,2.46,0.0,37.87528868360277,2.46,35.2690404040404,Moderate
30,0,8.89,3.65,1.89,1.45,6.31,178,170,11.09,Medium,Yes,Severe,1,2.1999999999999997,1.6900000000000004,20.02249718785152,2.1999999999999993,58.40588023088023,Moderate
25,1,3.44,3.11,1.07,2.55,6.02,223,92,4.72,Medium,Yes,Moderate,0,1.2799999999999998,1.9800000000000004,64.82558139534883,1.2799999999999998,30.684033189033187,Low
27,2,11.77,2.94,3.3,1.98,6.38,185,37,12.74,Low,No,Severe,1,0.9700000000000006,1.62,15.717926932880204,0.9700000000000006,64.58360750360751,Moderate
29,1,10.39,3.33,0.64,2.21,6.78,54,149,13.09,Low,Yes,Moderate,1,2.6999999999999997,1.2199999999999998,5.19730510105871,2.6999999999999993,58.97395382395382,Moderate
19,1,5.25,3.01,3.67,4.38,5.73,230,133,7.01,High,Yes,Moderate,0,1.7599999999999998,2.2699999999999996,43.80952380952381,1.7599999999999998,47.34551948051947,Moderate
29,1,7.4,2.95,3.84,3.11,6.98,108,56,9.99,Medium,Yes,Moderate,1,2.59,1.0199999999999996,14.594594594594597,2.59,52.03604617604617,Moderate
30,0,3.45,5.2,3.12,1.68,5.5,77,67,4.62,Medium,Yes,Moderate,1,1.17,2.5,22.318840579710145,1.17,47.87935064935065,Moderate
22,0,8.83,3.81,0.03,1.89,8.12,98,179,10.02,Medium,No,Severe,1,1.1899999999999995,0.0,11.098527746319366,1.1899999999999995,40.55267676767676,Moderate
24,2,7.2,4.22,3.3,2.68,4.96,150,110,9.1,High,No,Severe,1,1.8999999999999997,3.04,20.83333333333333,1.8999999999999995,64.46385281385281,Moderate
21,2,7.34,2.35,1.11,2.29,5.75,187,91,8.31,High,Yes,Mild,0,0.9700000000000006,2.25,25.47683923705722,0.9700000000000006,42.79901154401154,Moderate
30,0,8.94,4.24,2.89,4.1,8.99,86,122,10.45,High,Yes,Moderate,1,1.5099999999999998,0.0,9.619686800894856,1.5099999999999998,51.364999999999995,Moderate
25,1,9.18,4.01,1.9,5.67,6.11,96,58,11.78,High,Yes,Severe,1,2.6,1.8899999999999997,10.45751633986928,2.5999999999999996,63.93787878787879,Moderate
33,2,4.15,1.92,3.23,4.7,5.32,194,100,6.29,Low,No,Moderate,0,2.14,2.6799999999999997,46.74698795180723,2.1399999999999997,40.87605339105339,Moderate
27,1,6.78,5.38,1.49,3.72,6.59,50,135,7.41,High,Yes,Severe,1,0.6299999999999999,1.4100000000000001,7.374631268436578,0.6299999999999999,49.18396103896104,Moderate
34,1,4.08,4.24,2.12,2.77,8.42,58,50,7.06,Medium,No,Severe,1,2.9799999999999995,0.0,14.215686274509803,2.9799999999999995,36.419999999999995,Moderate
28,1,10.76,1.49,0.32,2.33,8.94,100,177,11.41,Medium,No,Moderate,1,0.6500000000000004,0.0,9.29368029739777,0.6500000000000004,36.077777777777776,Moderate
23,2,7.41,4.7,0.35,3.88,7.35,123,124,10.32,Medium,Yes,Moderate,1,2.91,0.6500000000000004,16.59919028340081,2.91,50.4701948051948,Moderate
24,0,9.58,5.73,3.57,4.66,6.89,24,16,11.65,Low,Yes,Severe,1,2.0700000000000003,1.1100000000000003,2.5052192066805845,2.0700000000000003,70.90947330447331,High
22,2,3.92,3.27,1.22,0.86,4.71,94,131,6.24,High,No,Mild,0,2.3200000000000003,3.29,23.97959183673469,2.3200000000000003,45.298686868686865,Moderate
22,2,6.08,5.46,1.44,1.54,8.77,227,118,6.63,Low,Yes,Moderate,1,0.5499999999999998,0.0,37.33552631578947,0.5499999999999998,38.32323232323232,Moderate
18,2,8.31,1.43,1.47,4.08,4.67,244,178,9.45,High,Yes,Moderate,1,1.1399999999999988,3.33,29.362214199759325,1.1399999999999988,50.14084415584414,Moderate
21,0,8.88,0.61,2.76,2.79,6.21,160,79,10.57,Low,Yes,Moderate,1,1.6899999999999995,1.79,18.01801801801801,1.6899999999999995,45.25523809523809,Moderate
31,1,8.95,4.14,1.08,3.83,5.12,232,41,10.73,High,Yes,Severe,1,1.7800000000000011,2.88,25.92178770949721,1.7800000000000011,63.96148629148629,Moderate
21,2,7.48,3.85,3.11,5.07,8.88,111,119,8.72,Low,No,Mild,0,1.2400000000000002,0.0,14.839572192513367,1.2400000000000002,43.38449494949495,Moderate
33,0,5.98,0.52,2.69,5.49,8.26,191,141,6.85,Low,Yes,Moderate,0,0.8699999999999992,0.0,31.939799331103675,0.8699999999999992,19.884797979797977,Low
25,2,7.11,5.88,1.06,0.78,8.16,243,25,9.74,Medium,No,Severe,1,2.63,0.0,34.177215189873415,2.63,51.60787878787879,Moderate
21,0,3.85,4.67,0.18,5.19,7.49,63,99,5.24,Medium,No,Moderate,1,1.39,0.5099999999999998,16.363636363636363,1.3900000000000001,29.184386724386723,Low
28,1,4.65,2.7,3.85,2.0,6.24,237,137,7.15,High,Yes,Moderate,0,2.5,1.7599999999999998,50.967741935483865,2.5,44.09880952380952,Moderate
19,2,11.83,5.14,0.41,5.51,6.67,165,127,12.78,Medium,No,Moderate,1,0.9499999999999992,1.33,13.947590870667794,0.9499999999999993,65.85479797979798,Moderate
22,2,7.35,3.18,3.55,2.92,4.79,187,95,7.88,High,Yes,Moderate,1,0.5300000000000002,3.21,25.442176870748305,0.5300000000000002,56.43634199134199,Moderate
34,2,9.19,3.9,1.73,4.5,6.67,189,179,10.65,High,Yes,Moderate,1,1.4600000000000009,1.33,20.5658324265506,1.4600000000000009,55.29176767676768,Moderate
23,2,7.55,3.08,1.98,1.41,7.88,102,76,8.88,Medium,Yes,Mild,0,1.330000000000001,0.1200000000000001,13.509933774834437,1.330000000000001,38.377431457431456,Moderate
30,1,6.63,1.79,1.84,4.91,6.52,239,142,8.25,Low,No,Mild,0,1.62,1.4800000000000004,36.048265460030166,1.62,37.51744588744589,Moderate
30,0,6.71,3.56,0.0,1.0,7.22,178,178,7.97,High,Yes,Moderate,1,1.2599999999999998,0.7800000000000002,26.527570789865877,1.2599999999999998,35.834011544011545,Moderate
29,1,10.43,4.99,3.38,2.33,7.95,173,136,12.72,Medium,No,Moderate,1,2.290000000000001,0.04999999999999982,16.586768935762226,2.290000000000001,65.19924963924964,Moderate
25,2,3.02,2.45,2.53,4.9,6.96,115,42,3.63,Low,No,Moderate,0,0.6099999999999999,1.04,38.07947019867549,0.6099999999999999,21.649271284271286,Low
31,2,3.96,3.86,0.75,5.62,6.27,137,63,6.25,Low,No,Moderate,0,2.29,1.7300000000000004,34.5959595959596,2.29,37.92677489177489,Moderate
21,2,9.95,2.98,2.63,5.76,5.11,147,16,11.78,Low,No,Severe,1,1.83,2.8899999999999997,14.773869346733669,1.83,66.70979076479077,High
23,0,9.23,1.46,3.26,1.07,7.46,175,97,10.99,Medium,No,Moderate,1,1.7599999999999998,0.54,18.95991332611051,1.7599999999999998,44.86712842712843,Moderate
