age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label,weekend_usage_difference,sleep_deficit,notification_intensity,weekend_overuse,DEI,DEI_Category,attention_score,attention_category,addiction_level_num,NDI,dependency_category,attention_inverse,Aggression_Risk,Aggression_Category,Wellbeing_Score,Wellbeing_Category,Cluster,User_Segment,Recommendation
30,2,11.71,4.93,1.46,4.85,4.56,157,46,13.35,High,No,Severe,1,1.6399999999999988,3.4400000000000004,13.407344150298888,1.6399999999999988,81.87572871572871,High,37.37728138528139,Low,3,56.94025032938077,Moderate,62.62271861471861,75.40207705458003,High,32.60589061258908,Poor,1,At-Risk,Reduce daily screen time; Improve sleep schedule; Use focus sessions; Practice digital detox
29,2,3.98,1.79,0.1,5.36,7.03,176,71,6.1,High,No,Mild,0,2.12,0.9699999999999998,44.221105527638194,2.12,21.94760461760461,Low,91.8057186147186,High,1,37.25125164690382,Moderate,8.1942813852814,22.85506352618941,Low,78.20630457170526,Excellent,2,High-Risk,Maintain current habits
31,2,4.05,0.75,0.15,5.98,5.02,80,152,4.89,Medium,No,Mild,0,0.8399999999999999,2.9800000000000004,19.75308641975309,0.8399999999999999,23.9832683982684,Low,88.97001948051947,High,1,39.94104084321475,Moderate,11.029980519480532,25.935638030697728,Low,73.83663487134113,Excellent,2,High-Risk,Improve sleep schedule
22,1,10.97,4.1,3.33,3.89,8.73,91,23,13.2,Low,No,Severe,1,2.229999999999998,0.0,8.295350957155879,2.229999999999998,62.6030808080808,Moderate,52.57407575757577,Moderate,3,40.78465085639,Moderate,47.42592424242423,55.23253625399058,Moderate,52.409641915875945,Average,1,At-Risk,Maintain current habits
29,2,3.89,4.27,2.18,5.88,6.11,121,85,4.86,Low,No,Moderate,1,0.9700000000000002,1.89,31.105398457583547,0.9700000000000002,38.72747474747474,Moderate,77.12175757575757,High,2,39.20138339920948,Moderate,22.87824242424243,35.78856771082942,Moderate,66.35609674939228,Average,2,High-Risk,Improve sleep schedule
24,1,8.78,3.78,0.09,4.83,5.6,52,159,9.79,High,Yes,Moderate,1,1.0099999999999998,2.4000000000000004,5.922551252847381,1.0099999999999998,53.3661544011544,Moderate,61.15515367965367,Moderate,2,52.54835309617917,Moderate,38.84484632034633,53.45944124743337,Moderate,52.076420697256665,Average,0,Healthy,Improve sleep schedule
28,1,9.97,4.84,2.38,2.03,8.93,53,153,11.1,Low,Yes,Moderate,1,1.129999999999999,0.0,5.315947843530592,1.129999999999999,55.30282828282827,Moderate,58.10915151515152,Moderate,2,53.41113306982871,Moderate,41.89084848484848,55.80411048775903,Moderate,53.48419519670879,Average,0,Healthy,Maintain current habits
18,0,6.22,4.84,2.36,0.59,5.69,52,122,8.04,High,Yes,Severe,1,1.82,2.31,8.360128617363344,1.82,56.62949494949494,Moderate,62.511151515151504,Moderate,3,47.93320158102766,Moderate,37.488848484848496,52.01736888217779,Moderate,52.89672606863951,Average,0,Healthy,Improve sleep schedule
29,0,7.62,1.1,2.02,5.7,4.7,220,148,8.87,High,Yes,Mild,0,1.2499999999999991,3.3,28.871391076115486,1.2499999999999991,47.601082251082246,Moderate,67.02967532467532,Moderate,1,66.34690382081688,High,32.97032467532468,54.92743938342824,Moderate,51.40013536295442,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
30,0,6.84,1.09,2.85,2.94,8.55,102,170,7.71,Low,No,Moderate,1,0.8700000000000001,0.0,14.912280701754389,0.8700000000000001,26.22015151515152,Low,82.25895454545454,High,2,59.25704874835308,Moderate,17.741045454545457,37.93690110362997,Moderate,69.13070356963337,Average,2,High-Risk,Maintain current habits
34,1,5.65,3.28,1.72,4.86,5.01,187,156,7.95,Low,No,Mild,0,2.3,2.99,33.097345132743364,2.3,51.52763347763347,Moderate,68.47170995670996,Moderate,1,59.73880105401845,Moderate,31.52829004329004,52.81623072947951,Moderate,52.79940979737899,Average,0,Healthy,Improve sleep schedule
31,1,6.05,2.99,1.66,1.02,6.42,190,80,7.49,Low,No,Mild,0,1.4400000000000004,1.58,31.40495867768595,1.4400000000000004,40.11786435786436,Moderate,74.18464069264068,High,1,44.740777338603415,Moderate,25.81535930735932,39.92200797553713,Moderate,63.70946945427487,Average,0,Healthy,Improve sleep schedule
20,0,3.84,1.03,2.96,4.96,7.0,170,158,5.74,High,Yes,Mild,0,1.9000000000000004,1.0,44.270833333333336,1.9000000000000004,24.39004329004329,Low,88.66298701298702,High,1,54.55942028985506,Moderate,11.337012987012985,32.537783842199595,Low,71.70883364708433,Excellent,2,High-Risk,Maintain current habits
31,1,10.81,4.47,3.87,3.8,6.08,167,144,11.84,High,No,Moderate,1,1.0299999999999994,1.92,15.448658649398704,1.0299999999999994,71.18410533910534,High,43.6297683982684,Moderate,2,70.24986824769432,High,56.3702316017316,74.78507959160825,High,36.105168596424086,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
29,1,10.61,2.52,3.05,3.66,8.13,236,158,13.55,High,Yes,Severe,1,2.9400000000000013,0.0,22.24316682375117,2.9400000000000013,56.16126262626262,Moderate,57.966621212121225,Moderate,3,90.88623188405796,High,42.033378787878775,72.39036947817326,High,42.44386890853314,Average,1,At-Risk,Disable non-essential notifications; Practice digital detox
23,1,5.46,4.69,3.69,2.43,5.32,56,159,7.6,Low,Yes,Moderate,1,2.14,2.68,10.256410256410255,2.14,59.71140692640692,Moderate,61.431577922077935,Moderate,2,47.62371541501976,Moderate,38.56842207792207,53.41451040714432,Moderate,51.284702000946055,Average,0,Healthy,Improve sleep schedule
34,2,4.94,2.81,1.36,2.54,7.75,218,160,6.93,Low,Yes,Moderate,0,1.9899999999999995,0.25,44.12955465587044,1.9899999999999995,28.83301587301587,Low,84.37009523809523,High,2,71.62134387351777,High,15.629904761904768,43.29927634059108,Moderate,65.03361437738238,Average,0,Healthy,Disable non-essential notifications
19,1,9.07,2.0,2.65,3.17,6.49,89,70,11.46,Low,No,Severe,1,2.390000000000001,1.5099999999999998,9.812568908489526,2.390000000000001,53.2373088023088,Moderate,61.82380735930736,Moderate,3,47.28333333333333,Moderate,38.17619264069264,50.849911646536206,Moderate,54.64366159356791,Average,0,Healthy,Improve sleep schedule
27,0,9.1,3.76,2.11,2.2,5.49,173,29,9.62,Medium,Yes,Moderate,1,0.5199999999999996,2.51,19.01098901098901,0.5199999999999996,58.23826118326119,Moderate,55.523521645021646,Moderate,2,43.91897233201581,Moderate,44.476478354978354,53.81590513179142,Moderate,50.73131096151932,Average,0,Healthy,Improve sleep schedule
27,0,5.95,0.54,2.99,1.47,6.21,200,73,7.7,High,No,Moderate,0,1.75,1.79,33.61344537815126,1.75,34.35761183261184,Moderate,78.69771645021646,High,2,52.111001317523055,Moderate,21.30228354978354,39.188286743440656,Moderate,64.92946870189127,Average,2,High-Risk,Improve sleep schedule
19,0,6.93,3.03,0.31,2.22,6.43,123,178,8.47,Low,No,Mild,0,1.540000000000001,1.5700000000000005,17.748917748917748,1.540000000000001,40.6897619047619,Moderate,73.33807142857142,High,1,56.79967061923584,Moderate,26.66192857142857,45.70316479070199,Moderate,60.04357210992848,Average,0,Healthy,Improve sleep schedule
23,0,10.21,3.9,3.33,5.56,4.9,236,42,11.32,High,No,Moderate,1,1.1099999999999994,3.1,23.114593535749265,1.1099999999999994,71.97272005772005,High,44.783183982684,Moderate,2,58.11350461133069,Moderate,55.216816017316,69.31246687820557,High,38.32220422637821,Poor,1,At-Risk,Reduce daily screen time; Improve sleep schedule; Practice digital detox
27,1,9.71,1.72,3.12,0.92,7.35,155,145,10.69,Medium,No,Moderate,1,0.9799999999999986,0.6500000000000004,15.962924819773429,0.9799999999999986,45.0741847041847,Moderate,63.9277445887446,Moderate,2,66.80256916996046,High,36.0722554112554,55.568343781559406,Moderate,53.5640117993512,Average,0,Healthy,Disable non-essential notifications
21,2,4.32,1.58,2.41,4.68,7.45,65,175,6.06,High,No,Mild,0,1.739999999999999,0.5499999999999998,15.046296296296296,1.739999999999999,24.17028138528138,Low,87.91391558441559,High,1,42.98722002635046,Moderate,12.08608441558441,27.769701818633624,Low,75.0187050509392,Excellent,2,High-Risk,Maintain current habits
28,1,4.36,0.88,1.77,2.17,5.74,34,105,6.13,Medium,No,Mild,0,1.7699999999999996,2.26,7.798165137614678,1.7699999999999996,29.435447330447328,Low,85.1543658008658,High,1,23.48801054018445,Low,14.845634199134196,22.33213195239004,Low,75.8800260067525,Excellent,2,High-Risk,Improve sleep schedule
19,2,6.32,2.08,2.58,5.88,4.91,172,144,7.78,High,Yes,Moderate,1,1.46,3.09,27.21518987341772,1.46,48.04007215007216,Moderate,68.41797835497833,Moderate,2,63.52740447957837,Moderate,31.58202164502167,53.26753855537747,Moderate,52.729763789753164,Average,0,Healthy,Improve sleep schedule
24,1,5.89,3.12,0.6,0.84,4.97,250,102,8.85,Low,Yes,Moderate,0,2.96,3.03,42.44482173174873,2.96,51.80226551226552,Moderate,69.58932034632033,Moderate,2,65.7712121212121,Moderate,30.410679653679665,55.04754205076535,Moderate,51.484855993972495,Average,0,Healthy,Improve sleep schedule
32,1,11.92,3.38,2.44,2.5,8.63,119,119,14.36,High,Yes,Severe,1,2.4399999999999995,0.0,9.983221476510067,2.4399999999999995,61.63979797979798,Moderate,52.58806060606062,Moderate,3,66.99249011857708,High,47.41193939393938,66.24010228278769,High,45.661955320735125,Average,1,At-Risk,Disable non-essential notifications; Practice digital detox
28,0,3.85,4.23,1.14,4.48,7.45,174,53,5.18,High,Yes,Severe,1,1.3299999999999996,0.5499999999999998,45.19480519480519,1.3299999999999996,29.572958152958144,Low,84.30811255411258,High,3,47.912055335968375,Moderate,15.691887445887415,33.31644452706197,Moderate,70.76931648174127,Excellent,2,High-Risk,Maintain current habits
30,2,4.16,4.4,0.34,3.57,7.4,104,47,6.34,High,Yes,Severe,1,2.18,0.5999999999999996,25.0,2.18,33.23695526695526,Moderate,83.03891341991341,High,3,36.5038208168643,Moderate,16.961086580086587,30.190800778470607,Low,72.17305092909176,Excellent,2,High-Risk,Maintain current habits
29,1,3.16,2.2,3.8,2.38,7.95,69,72,6.16,Low,Yes,Mild,0,3.0,0.0499999999999998,21.83544303797468,3.0,28.13520923520923,Low,87.87943722943723,High,1,19.8140974967062,Low,12.12056277056277,19.12815814215704,Low,80.44798563936406,Excellent,2,High-Risk,Maintain current habits
34,1,9.94,5.09,3.53,0.71,6.02,216,173,10.77,Medium,Yes,Moderate,1,0.8300000000000001,1.9800000000000004,21.730382293762577,0.8300000000000001,69.31181096681097,High,45.95145670995672,Moderate,2,82.40790513833993,High,54.04854329004328,78.40960778885632,High,34.23446207528784,Poor,1,At-Risk,Reduce daily screen time; Disable non-essential notifications; Improve sleep schedule; Practice digital detox
23,0,9.49,0.74,1.46,4.46,8.86,176,87,11.87,Medium,Yes,Moderate,1,2.379999999999999,0.0,18.54583772391992,2.379999999999999,37.499797979797975,Moderate,74.33006060606061,High,2,57.32852437417655,Moderate,25.669939393939387,44.40078082599373,Moderate,63.65824668813433,Average,0,Healthy,Maintain current habits
33,1,11.14,1.57,2.71,3.64,6.48,216,87,13.59,High,No,Moderate,1,2.45,1.5199999999999996,19.389587073608617,2.45,59.77990620490621,Moderate,54.40102813852815,Moderate,2,66.16548089591568,High,45.59897186147185,64.46303763964029,Moderate,44.95278006520272,Average,1,At-Risk,Disable non-essential notifications; Improve sleep schedule
22,0,10.86,0.79,1.92,2.54,8.7,202,147,13.49,Medium,Yes,Moderate,1,2.630000000000001,0.0,18.60036832412523,2.630000000000001,45.20484848484848,Moderate,66.79854545454546,Moderate,2,76.29565217391303,High,33.20145454545454,58.501049632610936,Moderate,53.40406363547728,Average,0,Healthy,Disable non-essential notifications
32,2,11.15,1.31,1.75,5.71,5.5,135,104,13.98,Medium,Yes,Severe,1,2.83,2.5,12.10762331838565,2.83,63.3569769119769,Moderate,53.29790692640694,Moderate,3,64.96212121212122,Moderate,46.70209307359306,65.65524748412052,Moderate,42.80941648488553,Average,1,At-Risk,Improve sleep schedule
29,0,5.12,5.97,1.5,0.66,8.69,234,100,7.6,Low,Yes,Severe,1,2.4799999999999995,0.0,45.703125,2.4799999999999995,44.7780808080808,Moderate,74.39657575757576,High,3,69.1288537549407,High,25.60342424242424,52.011686772663765,Moderate,58.186928758364814,Average,0,Healthy,Disable non-essential notifications
22,0,9.83,3.08,2.46,5.48,4.59,75,53,11.7,High,No,Moderate,1,1.8699999999999992,3.41,7.62970498474059,1.8699999999999992,69.40409812409813,High,49.01877056277057,Moderate,2,35.3135046113307,Moderate,50.98122943722943,56.742166273452014,Moderate,46.37058077452269,Average,1,At-Risk,Reduce daily screen time; Improve sleep schedule
25,0,5.71,0.76,1.68,4.87,6.56,48,142,7.7,Low,Yes,Moderate,0,1.99,1.4400000000000004,8.40630472854641,1.99,30.109278499278496,Low,82.91721645021647,High,2,43.21693017127799,Moderate,17.082783549783528,32.062494912258934,Low,70.45508503915087,Excellent,2,High-Risk,Improve sleep schedule
31,0,3.01,2.44,2.28,1.53,7.51,154,107,3.68,High,Yes,Mild,0,0.6700000000000004,0.4900000000000002,51.16279069767442,0.6700000000000004,18.03707070707071,Low,92.27887878787878,High,1,39.92312252964426,Moderate,7.721121212121218,22.45128562497619,Low,79.33207860992069,Excellent,2,High-Risk,Maintain current habits
19,1,8.72,5.9,1.01,0.59,8.05,108,76,11.05,High,Yes,Severe,1,2.33,0.0,12.38532110091743,2.33,56.634898989899,Moderate,59.6345303030303,Moderate,3,50.86403162055335,Moderate,40.3654696969697,54.51413930392758,Moderate,53.43170712373454,Average,0,Healthy,Maintain current habits
19,1,6.17,2.36,2.57,5.07,7.58,198,137,8.25,Low,Yes,Moderate,1,2.08,0.4199999999999999,32.090761750405186,2.08,35.92732323232323,Moderate,77.29680303030304,High,2,65.74907773386033,Moderate,22.70319696969696,46.23626002675551,Moderate,61.70195555022471,Average,0,Healthy,Maintain current habits
27,0,4.81,4.85,3.54,2.24,5.9,121,154,6.49,Low,Yes,Severe,1,1.6800000000000006,2.1,25.15592515592516,1.6800000000000006,52.381616161616165,Moderate,66.64551515151514,Moderate,3,62.87108036890645,Moderate,33.35448484848486,55.247538736048,Moderate,51.93690362086201,Average,0,Healthy,Improve sleep schedule
19,0,10.79,2.33,0.5,2.52,8.5,210,127,13.53,Medium,No,Moderate,1,2.74,0.0,19.462465245597777,2.74,48.82262626262626,Moderate,64.57321212121212,Moderate,2,73.15395256916995,High,35.42678787878788,59.34628772528726,Moderate,52.133573398079996,Average,0,Healthy,Disable non-essential notifications
33,1,6.31,4.89,1.07,0.95,6.41,130,169,9.3,Low,No,Severe,1,2.990000000000001,1.59,20.60221870047544,2.990000000000001,54.54748196248196,Moderate,66.14075541125541,Moderate,3,69.92246376811593,High,33.85924458874459,59.26871118324313,Moderate,49.74055670164647,Average,0,Healthy,Disable non-essential notifications; Improve sleep schedule
20,0,5.95,2.13,1.78,4.45,5.25,133,104,7.57,High,No,Mild,0,1.62,2.75,22.352941176470587,1.62,43.52559884559885,Moderate,72.66232034632034,High,1,40.99110671936759,Moderate,27.337679653679658,40.13141367455617,Moderate,61.949362997439444,Average,0,Healthy,Improve sleep schedule
19,1,3.68,4.01,1.45,4.91,7.56,27,51,6.3,High,No,Moderate,1,2.62,0.4400000000000004,7.33695652173913,2.62,33.21827561327561,Moderate,83.91951731601732,High,2,17.334914361001317,Low,16.08048268398268,21.50868910975465,Low,77.73800005282283,Excellent,2,High-Risk,Maintain current habits
20,2,5.12,4.05,1.45,5.72,4.65,59,130,7.99,Medium,No,Moderate,1,2.87,3.35,11.5234375,2.87,56.62866522366522,Moderate,66.67640043290044,Moderate,2,41.36205533596838,Moderate,33.32359956709956,47.39676740166203,Moderate,55.11382764651084,Average,0,Healthy,Improve sleep schedule
22,0,7.77,2.69,2.6,1.87,5.01,208,62,9.52,Medium,Yes,Moderate,1,1.75,2.99,26.76962676962677,1.75,57.09025974025974,Moderate,60.30292207792208,Moderate,2,54.02839262187088,Moderate,39.69707792207792,55.75778652576842,Moderate,49.65896518507225,Average,0,Healthy,Improve sleep schedule
32,2,4.93,3.87,2.78,5.99,5.4,54,33,6.56,High,No,Moderate,0,1.63,2.6,10.953346855983774,1.63,49.15088023088023,Moderate,69.35473593073594,Moderate,2,19.708761528326747,Low,30.64526406926406,34.28041482561829,Moderate,64.83488619199264,Average,2,High-Risk,Improve sleep schedule
28,1,9.01,4.4,2.2,2.1,5.85,60,178,9.95,Medium,Yes,Moderate,1,0.9399999999999996,2.1500000000000004,6.659267480577137,0.9399999999999996,60.64520923520923,Moderate,54.37643722943725,Moderate,2,58.17938076416337,Moderate,45.62356277056275,61.31617343447762,Moderate,46.16832669202455,Average,1,At-Risk,Improve sleep schedule
22,0,5.13,3.22,1.44,3.65,6.6,161,48,7.16,Low,Yes,Mild,0,2.03,1.4000000000000004,31.38401559454191,2.03,38.3669696969697,Moderate,77.6999090909091,High,1,32.006521739130434,Low,22.300090909090898,32.30144537816357,Low,69.07170914847968,Average,2,High-Risk,Improve sleep schedule
33,2,7.73,4.73,3.29,0.91,8.88,184,33,9.35,High,No,Moderate,1,1.6199999999999992,0.0,23.803363518758083,1.6199999999999992,50.32671717171717,Moderate,65.07698484848484,Moderate,2,44.15803689064558,Moderate,34.92301515151516,47.09877750737896,Moderate,59.9249921573802,Average,0,Healthy,Maintain current habits
23,0,9.91,1.21,2.01,5.28,8.24,152,54,11.17,Low,No,Moderate,1,1.2599999999999998,0.0,15.338042381432896,1.2599999999999998,38.16449494949495,Moderate,69.86565151515151,Moderate,2,47.37635046113307,Moderate,30.134348484848488,42.224790367227016,Moderate,63.84958306986105,Average,0,Healthy,Maintain current habits
34,2,11.05,5.15,1.0,3.99,6.98,52,175,12.31,High,Yes,Moderate,1,1.2599999999999998,1.0199999999999996,4.705882352941176,1.2599999999999998,63.81049062049063,Moderate,49.8668528138528,Moderate,2,59.7256258234519,Moderate,50.1331471861472,65.00746579240925,Moderate,44.291188155481414,Average,1,At-Risk,Improve sleep schedule
22,2,4.54,3.93,3.61,2.36,8.66,30,22,5.24,High,No,Moderate,0,0.7000000000000002,0.0,6.607929515418502,0.7000000000000002,31.404797979797983,Low,81.00356060606059,High,2,13.073254281949934,Low,18.99643939393941,20.275634199570963,Low,79.45387270054304,Excellent,2,High-Risk,Maintain current habits
31,0,8.56,0.67,3.56,3.5,7.39,97,138,9.67,High,No,Severe,1,1.1099999999999994,0.6100000000000003,11.331775700934578,1.1099999999999994,37.22066378066378,Moderate,71.25380086580086,High,3,62.07496706192358,Moderate,28.746199134199145,47.66991398113586,Moderate,59.895493805019214,Average,0,Healthy,Maintain current habits
20,1,9.2,1.37,1.66,3.05,6.03,56,95,11.85,Medium,No,Severe,1,2.6500000000000004,1.97,6.086956521739131,2.6500000000000004,52.072799422799406,Moderate,63.6081601731602,Moderate,3,47.78129117259552,Moderate,36.3918398268398,49.90044719720045,Moderate,55.05292288214903,Average,0,Healthy,Improve sleep schedule
29,1,7.63,1.08,0.97,1.17,6.52,56,39,8.26,Medium,No,Mild,0,0.6299999999999999,1.4800000000000004,7.339449541284404,0.6299999999999999,32.04406204906205,Low,76.92178138528138,High,1,18.285836627140974,Low,23.078218614718622,24.494279755347385,Low,74.2542096145886,Excellent,2,High-Risk,Improve sleep schedule
28,0,11.4,4.47,0.76,1.38,8.98,139,142,14.1,Medium,Yes,Moderate,1,2.7,0.0,12.192982456140353,2.7,61.41212121212121,Moderate,55.256363636363645,Moderate,2,66.54808959156784,High,44.74363636363636,64.83150545707863,Moderate,47.169535051003436,Average,1,At-Risk,Disable non-essential notifications
34,1,7.12,1.82,2.33,0.77,5.77,172,135,8.33,Low,Yes,Moderate,1,1.21,2.2300000000000004,24.157303370786515,1.21,43.430079365079365,Moderate,70.01597619047618,High,2,62.9516469038208,Moderate,29.98402380952382,50.73507723006331,Moderate,55.71668205059936,Average,0,Healthy,Improve sleep schedule
